year,country,rank_bin,app_type,unknown_ratio
2019,dk,"[170, 180)",Paid,41.00278551532033
2019,dk,"[180, 190)",Free,27.315068493150683
2019,dk,"[180, 190)",Paid,39.97214484679666
2019,dk,"[190, 200)",Free,27.72602739726027
2019,dk,"[190, 200)",Paid,43.06406685236769
2019,es,"[0, 10)",Free,6.331811263318113
2019,es,"[0, 10)",Paid,41.15677321156773
2019,es,"[10, 20)",Free,12.630136986301368
2019,es,"[10, 20)",Paid,53.013698630136986
2019,es,"[20, 30)",Free,11.972602739726028
2019,es,"[20, 30)",Paid,52.57534246575343
2019,es,"[30, 40)",Free,15.58904109589041
2019,es,"[30, 40)",Paid,51.56164383561644
2019,es,"[40, 50)",Free,19.315068493150687
2019,es,"[40, 50)",Paid,52.52054794520548
2019,es,"[50, 60)",Free,19.397260273972602
2019,es,"[50, 60)",Paid,48.32876712328767
2019,es,"[60, 70)",Free,17.917808219178085
2019,es,"[60, 70)",Paid,47.342465753424655
2019,es,"[70, 80)",Free,16.9041095890411
2019,es,"[70, 80)",Paid,47.34100877192983
2019,es,"[80, 90)",Free,15.835616438356166
2019,es,"[80, 90)",Paid,47.56533700137552
2019,es,"[90, 100)",Free,18.136986301369863
2019,es,"[90, 100)",Paid,50.27548209366392
2019,es,"[100, 110)",Free,19.47945205479452
2019,es,"[100, 110)",Paid,48.864894795127356
2019,es,"[110, 120)",Free,19.315068493150687
2019,es,"[110, 120)",Paid,47.53224901850813
2019,es,"[120, 130)",Free,20.054794520547944
2019,es,"[120, 130)",Paid,47.13103054524693
2019,es,"[130, 140)",Free,19.45205479452055
2019,es,"[130, 140)",Paid,47.46303276311974
2019,es,"[140, 150)",Free,20.43835616438356
2019,es,"[140, 150)",Paid,48.470725313137194
2019,es,"[150, 160)",Free,23.671232876712327
2019,es,"[150, 160)",Paid,48.31031442844549
2019,es,"[160, 170)",Free,20.84931506849315
2019,es,"[160, 170)",Paid,49.87980769230769
2019,es,"[170, 180)",Free,20.164383561643838
2019,es,"[170, 180)",Paid,51.746442432082794
2019,es,"[180, 190)",Free,23.068493150684933
2019,es,"[180, 190)",Paid,49.09161190568226
2019,es,"[190, 200)",Free,20.958904109589042
2019,es,"[190, 200)",Paid,53.00429184549357
2019,fr,"[0, 10)",Free,5.053272450532725
2019,fr,"[0, 10)",Paid,48.55403348554033
2019,fr,"[10, 20)",Free,10.0
2019,fr,"[10, 20)",Paid,55.0958904109589
2019,fr,"[20, 30)",Free,19.972602739726028
2019,fr,"[20, 30)",Paid,60.986301369863014
2019,fr,"[30, 40)",Free,24.164383561643834
2019,fr,"[30, 40)",Paid,56.767123287671225
2019,fr,"[40, 50)",Free,24.71232876712329
2019,fr,"[40, 50)",Paid,53.61643835616439
2019,fr,"[50, 60)",Free,22.602739726027394
2019,fr,"[50, 60)",Paid,51.75342465753424
2019,fr,"[60, 70)",Free,21.726027397260275
2019,fr,"[60, 70)",Paid,51.12328767123287
2019,fr,"[70, 80)",Free,21.315068493150687
2019,fr,"[70, 80)",Paid,50.38356164383562
2019,fr,"[80, 90)",Free,23.945205479452056
2019,fr,"[80, 90)",Paid,49.06849315068493
2019,fr,"[90, 100)",Free,23.17808219178082
2019,fr,"[90, 100)",Paid,49.589041095890416
2019,fr,"[100, 110)",Free,26.054794520547947
2019,fr,"[100, 110)",Paid,49.86301369863014
2019,fr,"[110, 120)",Free,26.246575342465757
2019,fr,"[110, 120)",Paid,50.821917808219176
2019,fr,"[120, 130)",Free,29.15068493150685
2019,fr,"[120, 130)",Paid,50.35616438356164
2019,fr,"[130, 140)",Free,27.698630136986303
2019,fr,"[130, 140)",Paid,49.355634768302714
2019,fr,"[140, 150)",Free,25.28767123287671
2019,fr,"[140, 150)",Paid,49.79230130157851
2019,fr,"[150, 160)",Free,25.452054794520546
2019,fr,"[150, 160)",Paid,50.05571030640669
2019,fr,"[160, 170)",Free,24.63013698630137
2019,fr,"[160, 170)",Paid,49.637883008356546
2019,fr,"[170, 180)",Free,25.17808219178082
2019,fr,"[170, 180)",Paid,49.52646239554318
2019,fr,"[180, 190)",Free,24.52054794520548
2019,fr,"[180, 190)",Paid,50.209321797376504
2019,fr,"[190, 200)",Free,23.89041095890411
2019,fr,"[190, 200)",Paid,49.384443200895355
2019,gb,"[0, 10)",Free,2.5875190258751903
2019,gb,"[0, 10)",Paid,29.193302891933026
2019,gb,"[10, 20)",Free,6.904109589041097
2019,gb,"[10, 20)",Paid,47.50684931506849
2019,gb,"[20, 30)",Free,13.945205479452055
2019,gb,"[20, 30)",Paid,52.657534246575345
2019,gb,"[30, 40)",Free,16.876712328767123
2019,gb,"[30, 40)",Paid,55.041095890410965
2019,gb,"[40, 50)",Free,20.958904109589042
2019,gb,"[40, 50)",Paid,49.47945205479452
2019,gb,"[50, 60)",Free,19.068493150684933
2019,gb,"[50, 60)",Paid,45.013698630136986
2019,gb,"[60, 70)",Free,18.465753424657535
2019,gb,"[60, 70)",Paid,44.273972602739725
2019,gb,"[70, 80)",Free,21.45205479452055
2019,gb,"[70, 80)",Paid,42.84931506849315
2019,gb,"[80, 90)",Free,20.54794520547945
2019,gb,"[80, 90)",Paid,44.84931506849315
2019,gb,"[90, 100)",Free,20.931506849315067
2019,gb,"[90, 100)",Paid,46.657534246575345
2019,gb,"[100, 110)",Free,19.89041095890411
2019,gb,"[100, 110)",Paid,45.23287671232877
2019,gb,"[110, 120)",Free,20.054794520547944
2019,gb,"[110, 120)",Paid,46.849315068493155
2019,gb,"[120, 130)",Free,19.643835616438356
2019,gb,"[120, 130)",Paid,47.04109589041096
2019,gb,"[130, 140)",Free,20.82191780821918
2019,gb,"[130, 140)",Paid,46.602739726027394
2019,gb,"[140, 150)",Free,19.753424657534246
2019,gb,"[140, 150)",Paid,46.95890410958904
2019,gb,"[150, 160)",Free,20.84931506849315
2019,gb,"[150, 160)",Paid,48.465753424657535
2019,gb,"[160, 170)",Free,22.21917808219178
2019,gb,"[160, 170)",Paid,47.534246575342465
2019,gb,"[170, 180)",Free,23.36986301369863
2019,gb,"[170, 180)",Paid,47.397260273972606
2019,gb,"[180, 190)",Free,23.780821917808222
2019,gb,"[180, 190)",Paid,46.24657534246575
2019,gb,"[190, 200)",Free,24.904109589041095
2019,gb,"[190, 200)",Paid,47.61643835616438
2019,it,"[0, 10)",Free,13.363774733637749
2019,it,"[0, 10)",Paid,55.464231354642315
2019,it,"[10, 20)",Free,19.589041095890412
2019,it,"[10, 20)",Paid,57.26027397260274
2019,it,"[20, 30)",Free,23.506849315068493
2019,it,"[20, 30)",Paid,53.34246575342466
2019,it,"[30, 40)",Free,17.698630136986303
2019,it,"[30, 40)",Paid,47.06849315068493
2019,it,"[40, 50)",Free,26.328767123287673
2019,it,"[40, 50)",Paid,45.42465753424658
2019,it,"[50, 60)",Free,25.67123287671233
2019,it,"[50, 60)",Paid,45.67123287671233
2019,it,"[60, 70)",Free,18.465753424657535
2019,it,"[60, 70)",Paid,43.75342465753425
2019,it,"[70, 80)",Free,18.383561643835616
2019,it,"[70, 80)",Paid,43.42465753424658
2019,it,"[80, 90)",Free,18.958904109589042
2019,it,"[80, 90)",Paid,43.589041095890416
2019,it,"[90, 100)",Free,19.315068493150687
2019,it,"[90, 100)",Paid,45.209991765028825
2019,it,"[100, 110)",Free,19.150684931506852
2019,it,"[100, 110)",Paid,44.230769230769226
2019,it,"[110, 120)",Free,21.205479452054796
2019,it,"[110, 120)",Paid,43.64336818932306
2019,it,"[120, 130)",Free,21.06849315068493
2019,it,"[120, 130)",Paid,41.89450428058548
2019,it,"[130, 140)",Free,23.47945205479452
2019,it,"[130, 140)",Paid,44.19889502762431
2019,it,"[140, 150)",Free,22.383561643835616
2019,it,"[140, 150)",Paid,43.63181312569522
2019,it,"[150, 160)",Free,23.123287671232877
2019,it,"[150, 160)",Paid,44.00111607142857
2019,it,"[160, 170)",Free,24.164383561643834
2019,it,"[160, 170)",Paid,44.20697412823397
2019,it,"[170, 180)",Free,23.753424657534246
2019,it,"[170, 180)",Paid,45.47277936962751
2019,it,"[180, 190)",Free,22.95890410958904
2019,it,"[180, 190)",Paid,46.185688941454764
2019,it,"[190, 200)",Free,25.506849315068493
2019,it,"[190, 200)",Paid,46.89335394126739
2019,jp,"[0, 10)",Free,5.175038051750381
2019,jp,"[0, 10)",Paid,21.826484018264843
2019,jp,"[10, 20)",Free,8.904109589041095
2019,jp,"[10, 20)",Paid,44.52054794520548
2019,jp,"[20, 30)",Free,11.232876712328768
2019,jp,"[20, 30)",Paid,38.02739726027397
2019,jp,"[30, 40)",Free,11.67123287671233
2019,jp,"[30, 40)",Paid,35.534246575342465
2019,jp,"[40, 50)",Free,14.95890410958904
2019,jp,"[40, 50)",Paid,33.178082191780824
2019,jp,"[50, 60)",Free,14.301369863013699
2019,jp,"[50, 60)",Paid,32.273972602739725
2019,jp,"[60, 70)",Free,15.835616438356166
2019,jp,"[60, 70)",Paid,34.082191780821915
2019,jp,"[70, 80)",Free,19.315068493150687
2019,jp,"[70, 80)",Paid,31.808219178082194
2019,jp,"[80, 90)",Free,20.794520547945204
2019,jp,"[80, 90)",Paid,31.123287671232873
2019,jp,"[90, 100)",Free,17.56164383561644
2019,jp,"[90, 100)",Paid,31.89041095890411
2019,jp,"[100, 110)",Free,13.89041095890411
2019,jp,"[100, 110)",Paid,33.23287671232877
2019,jp,"[110, 120)",Free,12.547945205479452
2019,jp,"[110, 120)",Paid,32.35616438356164
2019,jp,"[120, 130)",Free,13.150684931506849
2019,jp,"[120, 130)",Paid,33.8082191780822
2019,jp,"[130, 140)",Free,14.63013698630137
2019,jp,"[130, 140)",Paid,35.013698630136986
2019,jp,"[140, 150)",Free,15.643835616438356
2019,jp,"[140, 150)",Paid,35.28767123287671
2019,jp,"[150, 160)",Free,16.301369863013697
2019,jp,"[150, 160)",Paid,34.465753424657535
2019,jp,"[160, 170)",Free,16.383561643835616
2019,jp,"[160, 170)",Paid,36.21917808219178
2019,jp,"[170, 180)",Free,17.780821917808222
2019,jp,"[170, 180)",Paid,36.19178082191781
2019,jp,"[180, 190)",Free,17.068493150684933
2019,jp,"[180, 190)",Paid,38.76712328767123
2019,jp,"[190, 200)",Free,16.65753424657534
2019,jp,"[190, 200)",Paid,36.32876712328767
2019,no,"[0, 10)",Free,7.427701674277016
2019,no,"[0, 10)",Paid,58.56925418569254
2019,no,"[10, 20)",Free,9.479452054794521
2019,no,"[10, 20)",Paid,69.75342465753425
2019,no,"[20, 30)",Free,17.397260273972602
2019,no,"[20, 30)",Paid,65.06849315068493
2019,no,"[30, 40)",Free,21.04109589041096
2019,no,"[30, 40)",Paid,61.726027397260275
2019,no,"[40, 50)",Free,20.21917808219178
2019,no,"[40, 50)",Paid,57.670063343431565
2019,no,"[50, 60)",Free,19.36986301369863
2019,no,"[50, 60)",Paid,52.95429208472687
2019,no,"[60, 70)",Free,19.315068493150687
2019,no,"[60, 70)",Paid,50.30985915492958
2019,no,"[70, 80)",Free,20.84931506849315
2019,no,"[70, 80)",Paid,51.55807365439094
2019,no,"[80, 90)",Free,25.6986301369863
2019,no,"[80, 90)",Paid,51.43588285470572
2019,no,"[90, 100)",Free,26.164383561643834
2019,no,"[90, 100)",Paid,49.35585456627541
2019,no,"[100, 110)",Free,28.986301369863014
2019,no,"[100, 110)",Paid,48.69692532942899
2019,no,"[110, 120)",Free,28.794520547945208
2019,no,"[110, 120)",Paid,48.9354624085163
2019,no,"[120, 130)",Free,28.904109589041095
2019,no,"[120, 130)",Paid,47.89729969012838
2019,no,"[130, 140)",Free,29.397260273972602
2019,no,"[130, 140)",Paid,44.59815546772069
2019,no,"[140, 150)",Free,29.205479452054796
2019,no,"[140, 150)",Paid,42.1875
2019,no,"[150, 160)",Free,28.465753424657535
2019,no,"[150, 160)",Paid,36.910994764397905
2019,no,"[160, 170)",Free,29.61643835616438
2019,no,"[160, 170)",Paid,38.67791842475386
2019,no,"[170, 180)",Free,30.246575342465754
2019,no,"[170, 180)",Paid,40.563380281690144
2019,no,"[180, 190)",Free,30.027397260273975
2019,no,"[180, 190)",Paid,38.16901408450704
2019,no,"[190, 200)",Free,28.465753424657535
2019,no,"[190, 200)",Paid,40.42253521126761
2019,pl,"[0, 10)",Free,11.933028919330289
2019,pl,"[0, 10)",Paid,47.732115677321154
2019,pl,"[10, 20)",Free,11.178082191780822
2019,pl,"[10, 20)",Paid,62.328767123287676
2019,pl,"[20, 30)",Free,13.561643835616438
2019,pl,"[20, 30)",Paid,57.589041095890416
2019,pl,"[30, 40)",Free,20.876712328767123
2019,pl,"[30, 40)",Paid,52.849315068493155
2019,pl,"[40, 50)",Free,21.47945205479452
2019,pl,"[40, 50)",Paid,47.671232876712324
2019,pl,"[50, 60)",Free,20.575342465753423
2019,pl,"[50, 60)",Paid,45.97260273972603
2019,pl,"[60, 70)",Free,17.095890410958905
2019,pl,"[60, 70)",Paid,46.463815789473685
2019,pl,"[70, 80)",Free,15.835616438356166
2019,pl,"[70, 80)",Paid,48.09602649006622
2019,pl,"[80, 90)",Free,16.493150684931507
2019,pl,"[80, 90)",Paid,47.60845383759733
2019,pl,"[90, 100)",Free,18.0
2019,pl,"[90, 100)",Paid,47.93756967670011
2019,pl,"[100, 110)",Free,18.71232876712329
2019,pl,"[100, 110)",Paid,44.78114478114478
2019,pl,"[110, 120)",Free,20.958904109589042
2019,pl,"[110, 120)",Paid,46.0196905766526
2019,pl,"[120, 130)",Free,20.986301369863014
2019,pl,"[120, 130)",Paid,45.7353357891754
2019,pl,"[130, 140)",Free,19.424657534246574
2019,pl,"[130, 140)",Paid,47.51316559391457
2019,pl,"[140, 150)",Free,20.164383561643838
2019,pl,"[140, 150)",Paid,47.988861386138616
2019,pl,"[150, 160)",Free,19.6986301369863
2019,pl,"[150, 160)",Paid,48.309006763972945
2019,pl,"[160, 170)",Free,20.328767123287673
2019,pl,"[160, 170)",Paid,48.896156991005725
2019,pl,"[170, 180)",Free,21.698630136986303
2019,pl,"[170, 180)",Paid,47.7088948787062
2019,pl,"[180, 190)",Free,22.082191780821915
2019,pl,"[180, 190)",Paid,43.50190320826536
2019,pl,"[190, 200)",Free,21.945205479452053
2019,pl,"[190, 200)",Paid,42.97626683771649
2019,us,"[0, 10)",Free,4.170471841704718
2019,us,"[0, 10)",Paid,62.89193302891933
2019,us,"[10, 20)",Free,10.602739726027398
2019,us,"[10, 20)",Paid,64.41095890410959
2019,us,"[20, 30)",Free,16.136986301369863
2019,us,"[20, 30)",Paid,56.9041095890411
2019,us,"[30, 40)",Free,18.08219178082192
2019,us,"[30, 40)",Paid,53.36986301369863
2019,us,"[40, 50)",Free,19.835616438356166
2019,us,"[40, 50)",Paid,44.43835616438356
2019,us,"[50, 60)",Free,21.424657534246574
2019,us,"[50, 60)",Paid,41.561643835616444
2019,us,"[60, 70)",Free,24.684931506849313
2019,us,"[60, 70)",Paid,42.794520547945204
2019,us,"[70, 80)",Free,26.54794520547945
2019,us,"[70, 80)",Paid,42.19178082191781
2019,us,"[80, 90)",Free,28.493150684931507
2019,us,"[80, 90)",Paid,43.28767123287671
2019,us,"[90, 100)",Free,26.684931506849313
2019,us,"[90, 100)",Paid,43.26027397260274
2019,us,"[100, 110)",Free,28.986301369863014
2019,us,"[100, 110)",Paid,43.86301369863014
2019,us,"[110, 120)",Free,29.945205479452053
2019,us,"[110, 120)",Paid,43.205479452054796
2019,us,"[120, 130)",Free,27.753424657534246
2019,us,"[120, 130)",Paid,41.61643835616438
2019,us,"[130, 140)",Free,27.397260273972602
2019,us,"[130, 140)",Paid,42.19178082191781
2019,us,"[140, 150)",Free,26.328767123287673
2019,us,"[140, 150)",Paid,44.84931506849315
2019,us,"[150, 160)",Free,26.493150684931503
2019,us,"[150, 160)",Paid,41.45205479452055
2019,us,"[160, 170)",Free,28.657534246575345
2019,us,"[160, 170)",Paid,41.94520547945205
2019,us,"[170, 180)",Free,29.0958904109589
2019,us,"[170, 180)",Paid,41.917808219178085
2019,us,"[180, 190)",Free,31.013698630136986
2019,us,"[180, 190)",Paid,42.054794520547944
2019,us,"[190, 200)",Free,31.315068493150683
2019,us,"[190, 200)",Paid,41.06849315068493
2020,be,"[0, 10)",Free,2.2768670309653913
2020,be,"[0, 10)",Paid,40.22465088038859
2020,be,"[10, 20)",Free,5.573770491803279
2020,be,"[10, 20)",Paid,63.81525006832468
2020,be,"[20, 30)",Free,7.295081967213115
2020,be,"[20, 30)",Paid,44.52054794520548
2020,be,"[30, 40)",Free,9.94535519125683
2020,be,"[30, 40)",Paid,37.45205479452055
2020,be,"[40, 50)",Free,10.901639344262296
2020,be,"[40, 50)",Paid,36.63013698630137
2020,be,"[50, 60)",Free,11.912568306010929
2020,be,"[50, 60)",Paid,31.068493150684933
2020,be,"[60, 70)",Free,13.169398907103824
2020,be,"[60, 70)",Paid,30.41095890410959
2020,be,"[70, 80)",Free,13.415300546448087
2020,be,"[70, 80)",Paid,30.054794520547944
2020,be,"[80, 90)",Free,12.431693989071038
2020,be,"[80, 90)",Paid,31.315068493150683
2020,be,"[90, 100)",Free,13.633879781420767
2020,be,"[90, 100)",Paid,34.082191780821915
2020,be,"[100, 110)",Free,14.453551912568305
2020,be,"[100, 110)",Paid,31.397260273972606
2020,be,"[110, 120)",Free,15.846994535519126
2020,be,"[110, 120)",Paid,34.465753424657535
2020,be,"[120, 130)",Free,16.639344262295083
2020,be,"[120, 130)",Paid,33.06827529476281
2020,be,"[130, 140)",Free,17.37704918032787
2020,be,"[130, 140)",Paid,35.41208791208791
2020,be,"[140, 150)",Free,17.349726775956285
2020,be,"[140, 150)",Paid,36.29120879120879
2020,be,"[150, 160)",Free,17.37704918032787
2020,be,"[150, 160)",Paid,37.91208791208791
2020,be,"[160, 170)",Free,19.2896174863388
2020,be,"[160, 170)",Paid,37.39010989010989
2020,be,"[170, 180)",Free,19.23497267759563
2020,be,"[170, 180)",Paid,38.73626373626374
2020,be,"[180, 190)",Free,18.278688524590166
2020,be,"[180, 190)",Paid,38.91029168959824
2020,be,"[190, 200)",Free,19.262295081967213
2020,be,"[190, 200)",Paid,38.29201101928375
2020,ch,"[0, 10)",Free,0.4857316332726169
2020,ch,"[0, 10)",Paid,32.14936247723133
2020,ch,"[10, 20)",Free,1.9398907103825136
2020,ch,"[10, 20)",Paid,53.51380913316927
2020,ch,"[20, 30)",Free,4.617486338797814
2020,ch,"[20, 30)",Paid,46.95890410958904
2020,ch,"[30, 40)",Free,5.819672131147541
2020,ch,"[30, 40)",Paid,43.917808219178085
2020,ch,"[40, 50)",Free,8.005464480874316
2020,ch,"[40, 50)",Paid,41.34588756577126
2020,ch,"[50, 60)",Free,8.66120218579235
2020,ch,"[50, 60)",Paid,35.05056890012642
2020,ch,"[60, 70)",Free,10.136612021857923
2020,ch,"[60, 70)",Paid,30.456852791878177
2020,ch,"[70, 80)",Free,11.202185792349727
2020,ch,"[70, 80)",Paid,31.133155284242655
2020,ch,"[80, 90)",Free,10.40983606557377
2020,ch,"[80, 90)",Paid,33.71647509578544
2020,ch,"[90, 100)",Free,11.639344262295081
2020,ch,"[90, 100)",Paid,34.099616858237546
2020,ch,"[100, 110)",Free,10.92896174863388
2020,ch,"[100, 110)",Paid,33.25670498084291
2020,ch,"[110, 120)",Free,10.92896174863388
2020,ch,"[110, 120)",Paid,33.83141762452107
2020,ch,"[120, 130)",Free,10.792349726775956
2020,ch,"[120, 130)",Paid,33.61473522640062
2020,ch,"[130, 140)",Free,10.901639344262296
2020,ch,"[130, 140)",Paid,36.73076923076923
2020,ch,"[140, 150)",Free,11.912568306010929
2020,ch,"[140, 150)",Paid,36.61538461538461
2020,ch,"[150, 160)",Free,11.80327868852459
2020,ch,"[150, 160)",Paid,37.53846153846154
2020,ch,"[160, 170)",Free,12.622950819672132
2020,ch,"[160, 170)",Paid,38.04726850058117
2020,ch,"[170, 180)",Free,13.25136612021858
2020,ch,"[170, 180)",Paid,38.01587301587301
2020,ch,"[180, 190)",Free,13.55191256830601
2020,ch,"[180, 190)",Paid,38.13068651778329
2020,ch,"[190, 200)",Free,13.907103825136613
2020,ch,"[190, 200)",Paid,38.80085653104925
2020,de,"[0, 10)",Free,0.9107468123861567
2020,de,"[0, 10)",Paid,17.382039573820396
2020,de,"[10, 20)",Free,4.344262295081967
2020,de,"[10, 20)",Paid,44.01205809810907
2020,de,"[20, 30)",Free,5.901639344262295
2020,de,"[20, 30)",Paid,50.027472527472526
2020,de,"[30, 40)",Free,8.989071038251366
2020,de,"[30, 40)",Paid,45.188861317893576
2020,de,"[40, 50)",Free,10.027322404371585
2020,de,"[40, 50)",Paid,40.23275145469659
2020,de,"[50, 60)",Free,9.672131147540984
2020,de,"[50, 60)",Paid,37.33965421081986
2020,de,"[60, 70)",Free,11.857923497267759
2020,de,"[60, 70)",Paid,35.865921787709496
2020,de,"[70, 80)",Free,9.94535519125683
2020,de,"[70, 80)",Paid,36.1731843575419
2020,de,"[80, 90)",Free,9.371584699453551
2020,de,"[80, 90)",Paid,36.66107382550335
2020,de,"[90, 100)",Free,11.010928961748634
2020,de,"[90, 100)",Paid,38.51540616246499
2020,de,"[100, 110)",Free,10.628415300546449
2020,de,"[100, 110)",Paid,38.40336134453782
2020,de,"[110, 120)",Free,10.163934426229508
2020,de,"[110, 120)",Paid,39.70794720584105
2020,de,"[120, 130)",Free,10.191256830601093
2020,de,"[120, 130)",Paid,39.74647887323944
2020,de,"[130, 140)",Free,9.836065573770492
2020,de,"[130, 140)",Paid,40.67269643866591
2020,de,"[140, 150)",Free,11.612021857923498
2020,de,"[140, 150)",Paid,40.85772239930455
2020,de,"[150, 160)",Free,12.049180327868852
2020,de,"[150, 160)",Paid,42.16829498896943
2020,de,"[160, 170)",Free,13.524590163934427
2020,de,"[160, 170)",Paid,40.92273068267067
2020,de,"[170, 180)",Free,14.89071038251366
2020,de,"[170, 180)",Paid,41.733639494833525
2020,de,"[180, 190)",Free,16.229508196721312
2020,de,"[180, 190)",Paid,42.32749742533471
2020,de,"[190, 200)",Free,17.076502732240435
2020,de,"[190, 200)",Paid,39.872068230277186
2020,dk,"[0, 10)",Free,1.700060716454159
2020,dk,"[0, 10)",Paid,40.13357619914997
2020,dk,"[10, 20)",Free,8.633879781420765
2020,dk,"[10, 20)",Paid,67.10418375717802
2020,dk,"[20, 30)",Free,8.825136612021858
2020,dk,"[20, 30)",Paid,47.80821917808219
2020,dk,"[30, 40)",Free,9.863387978142077
2020,dk,"[30, 40)",Paid,39.20547945205479
2020,dk,"[40, 50)",Free,11.939890710382514
2020,dk,"[40, 50)",Paid,35.12328767123288
2020,dk,"[50, 60)",Free,12.622950819672132
2020,dk,"[50, 60)",Paid,32.24657534246575
2020,dk,"[60, 70)",Free,13.852459016393443
2020,dk,"[60, 70)",Paid,29.45205479452055
2020,dk,"[70, 80)",Free,13.415300546448087
2020,dk,"[70, 80)",Paid,31.068493150684933
2020,dk,"[80, 90)",Free,12.6775956284153
2020,dk,"[80, 90)",Paid,32.32876712328767
2020,dk,"[90, 100)",Free,13.661202185792352
2020,dk,"[90, 100)",Paid,33.013698630136986
2020,dk,"[100, 110)",Free,15.956284153005464
2020,dk,"[100, 110)",Paid,33.67123287671233
2020,dk,"[110, 120)",Free,16.475409836065573
2020,dk,"[110, 120)",Paid,33.89041095890411
2020,dk,"[120, 130)",Free,15.983606557377051
2020,dk,"[120, 130)",Paid,33.3790831732089
2020,dk,"[130, 140)",Free,18.333333333333332
2020,dk,"[130, 140)",Paid,36.18131868131868
2020,dk,"[140, 150)",Free,18.55191256830601
2020,dk,"[140, 150)",Paid,37.71978021978022
2020,dk,"[150, 160)",Free,18.55191256830601
2020,dk,"[150, 160)",Paid,38.2967032967033
2020,dk,"[160, 170)",Free,20.081967213114755
2020,dk,"[160, 170)",Paid,36.675824175824175
2020,dk,"[170, 180)",Free,21.256830601092897
2020,dk,"[170, 180)",Paid,39.175824175824175
2020,dk,"[180, 190)",Free,20.737704918032787
2020,dk,"[180, 190)",Paid,39.120879120879124
2020,dk,"[190, 200)",Free,21.830601092896174
2020,dk,"[190, 200)",Paid,39.03846153846154
2020,es,"[0, 10)",Free,2.428658166363084
2020,es,"[0, 10)",Paid,43.90168970814132
2020,es,"[10, 20)",Free,2.4863387978142075
2020,es,"[10, 20)",Paid,45.120583286595625
2020,es,"[20, 30)",Free,6.557377049180328
2020,es,"[20, 30)",Paid,47.38034551118663
2020,es,"[30, 40)",Free,9.6448087431694
2020,es,"[30, 40)",Paid,45.94944912508101
2020,es,"[40, 50)",Free,12.868852459016395
2020,es,"[40, 50)",Paid,51.1054958938724
2020,es,"[50, 60)",Free,11.502732240437158
2020,es,"[50, 60)",Paid,47.870182555780936
2020,es,"[60, 70)",Free,11.284153005464482
2020,es,"[60, 70)",Paid,49.83050847457628
2020,es,"[70, 80)",Free,10.464480874316939
2020,es,"[70, 80)",Paid,45.51724137931035
2020,es,"[80, 90)",Free,12.459016393442624
2020,es,"[80, 90)",Paid,46.55172413793103
2020,es,"[90, 100)",Free,12.759562841530053
2020,es,"[90, 100)",Paid,43.44827586206896
2020,es,"[100, 110)",Free,12.978142076502733
2020,es,"[100, 110)",Paid,47.93103448275862
2020,es,"[110, 120)",Free,13.442622950819672
2020,es,"[110, 120)",Paid,42.41379310344828
2020,es,"[120, 130)",Free,13.797814207650273
2020,es,"[120, 130)",Paid,52.41379310344828
2020,es,"[130, 140)",Free,15.437158469945356
2020,es,"[130, 140)",Paid,45.8041958041958
2020,es,"[140, 150)",Free,15.327868852459018
2020,es,"[140, 150)",Paid,38.93129770992366
2020,es,"[150, 160)",Free,16.311475409836067
2020,es,"[150, 160)",Paid,49.17355371900827
2020,es,"[160, 170)",Free,17.3224043715847
2020,es,"[160, 170)",Paid,45.23809523809524
2020,es,"[170, 180)",Free,18.14207650273224
2020,es,"[170, 180)",Paid,47.368421052631575
2020,es,"[180, 190)",Free,17.158469945355193
2020,es,"[180, 190)",Paid,53.84615384615385
2020,es,"[190, 200)",Free,17.97814207650273
2020,es,"[190, 200)",Paid,43.47826086956522
2020,fr,"[0, 10)",Free,2.0947176684881605
2020,fr,"[0, 10)",Paid,45.42403904820012
2020,fr,"[10, 20)",Free,4.2349726775956285
2020,fr,"[10, 20)",Paid,60.16713091922006
2020,fr,"[20, 30)",Free,7.158469945355191
2020,fr,"[20, 30)",Paid,55.63025210084034
2020,fr,"[30, 40)",Free,11.39344262295082
2020,fr,"[30, 40)",Paid,50.54945054945055
2020,fr,"[40, 50)",Free,14.153005464480875
2020,fr,"[40, 50)",Paid,45.61021170610211
2020,fr,"[50, 60)",Free,14.535519125683061
2020,fr,"[50, 60)",Paid,45.936981757877284
2020,fr,"[60, 70)",Free,11.557377049180328
2020,fr,"[60, 70)",Paid,44.91701244813278
2020,fr,"[70, 80)",Free,14.18032786885246
2020,fr,"[70, 80)",Paid,46.02774274905423
2020,fr,"[80, 90)",Free,14.207650273224044
2020,fr,"[80, 90)",Paid,44.39461883408072
2020,fr,"[90, 100)",Free,12.6775956284153
2020,fr,"[90, 100)",Paid,42.857142857142854
2020,fr,"[100, 110)",Free,11.967213114754099
2020,fr,"[100, 110)",Paid,46.666666666666664
2020,fr,"[110, 120)",Free,11.03825136612022
2020,fr,"[110, 120)",Paid,44.333333333333336
2020,fr,"[120, 130)",Free,13.825136612021858
2020,fr,"[120, 130)",Paid,47.66666666666667
2020,fr,"[130, 140)",Free,15.40983606557377
2020,fr,"[130, 140)",Paid,42.0
2020,fr,"[140, 150)",Free,15.327868852459018
2020,fr,"[140, 150)",Paid,43.666666666666664
2020,fr,"[150, 160)",Free,17.349726775956285
2020,fr,"[150, 160)",Paid,47.333333333333336
2020,fr,"[160, 170)",Free,17.349726775956285
2020,fr,"[160, 170)",Paid,42.333333333333336
